lr-Adam/pg1,lr-Adam/pg2,lr-Adam/pg3,step,val_mse,val_loss,val_gloss,epoch,train_mse,train_loss,train_gloss,mu,sig,lx,lt
,,,1469,,,,13,170.26924513285468,0.0031372506961314306,5.138502597940296e-05,,,,
0.0009980668045715864,0.0009980668045715864,0.0004990334022857932,1470,,,,,,,,,,,
,,,1574,223.1148979104348,0.004110944218027434,4.6436265593644544e-05,14,,,,,,,
,,,1574,,,,14,181.66182258462754,0.0033471616023166197,5.321193145166773e-05,,,,
0.0009977809823015402,0.0009977809823015402,0.0004988904911507701,1575,,,,,,,,,,,
,,,1679,205.95775273953979,0.003794819802317362,4.7111532032538403e-05,15,,,,,,,
,,,1679,,,,15,153.89511701338685,0.0028355535528730358,4.629395077020897e-05,,,,
0.0009974755084906502,0.0009974755084906502,0.0004987377542453251,1680,,,,,,,,,,,
,,,1784,184.83836325010654,0.003405690107604161,4.4624156464524644e-05,16,,,,,,,
,,,1784,,,,16,150.30763402861663,0.002769453339164165,4.50417321404908e-05,,,,
0.0009971503951984996,0.0009971503951984996,0.0004985751975992498,1785,,,,,,,,,,,
,,,1889,188.6639043127801,0.003476176597120147,4.404217222444419e-05,17,,,,,,,
,,,1889,,,,17,162.14188093480925,0.0029875021084276626,4.8326532272253336e-05,,,,
0.0009968056552600044,0.0009968056552600044,0.0004984028276300022,1890,,,,,,,,,,,
,,,1994,179.07245337090524,0.0032994518684656637,4.112867013930706e-05,18,,,,,,,
,,,1994,,,,18,134.99506700594006,0.0024873157075914845,4.0895178487640094e-05,,,,
0.000996441302284907,0.000996441302284907,0.0004982206511424535,1995,,,,,,,,,,,
,,,2099,142.99931052081976,0.0026347957678893295,3.9757957077861075e-05,19,,,,,,,
,,,2099,,,,19,143.44055074295827,0.0026429257222623887,4.351153465799086e-05,,,,
0.0009960573506572392,0.0009960573506572392,0.0004980286753286196,2100,,,,,,,,,,,
,,,2204,172.93341312392647,0.00318633861496304,3.875684396916055e-05,20,,,,,,,
,,,2204,,,,20,141.35335034728107,0.0026044685664254963,4.165665215460166e-05,,,,
0.0009956538155347534,0.0009956538155347534,0.0004978269077673767,2205,,,,,,,,,,,
,,,2309,156.9267763491511,0.0028914125857485173,4.3125388537134105e-05,21,,,,,,,
,,,2309,,,,21,164.97635413819788,0.003039727940659187,5.0472515991067996e-05,,,,
0.0009952307128483257,0.0009952307128483257,0.0004976153564241628,2310,,,,,,,,,,,
,,,2414,177.89601223588733,0.003277775665185894,4.310154400183138e-05,22,,,,,,,
,,,2414,,,,22,151.3167197177242,0.0027880459791805,4.595240255823685e-05,,,,
0.0009947880593013255,0.0009947880593013255,0.0004973940296506627,2415,,,,,,,,,,,
,,,2519,149.55130883758625,0.0027555178704880053,4.244754358579949e-05,23,,,,,,,
,,,2519,,,,23,155.7981464268663,0.002870617315254425,4.754016187933697e-05,,,,
0.000994325872368957,0.000994325872368957,0.0004971629361844785,2520,,,,,,,,,,,
,,,2624,129.03988608728946,0.002377590105248869,3.8894632873918836e-05,24,,,,,,,
,,,2624,,,,24,138.39289256584607,0.0025499214388545275,4.1087750974380834e-05,,,,
0.0009938441702975688,0.0009938441702975688,0.0004969220851487844,2625,,,,,,,,,,,
,,,2729,165.342693379068,0.003046477826920462,4.42233247555197e-05,25,,,,,,,
,,,2729,,,,25,140.7160737721984,0.00259272659636363,4.277965027394541e-05,,,,
0.000993342972103934,0.000993342972103934,0.000496671486051967,2730,,,,,,,,,,,
,,,2834,137.975966884447,0.0025422394855858436,3.8737592225481666e-05,26,,,,,,,
,,,2834,,,,26,138.93262150630127,0.0025598660709156133,4.279907244094441e-05,,,,
0.000992822297574499,0.000992822297574499,0.0004964111487872495,2835,,,,,,,,,,,
,,,2939,181.2764038830139,0.0033400601725252555,4.720775949356757e-05,27,,,,,,,
,,,2939,,,,27,135.23630556953088,0.00249176058459184,4.0576864222410505e-05,,,,
0.0009922821672646027,0.0009922821672646027,0.0004961410836323014,2940,,,,,,,,,,,
,,,3044,150.062363099048,0.00276493416487682,4.0261101405766555e-05,28,,,,,,,
,,,3044,,,,28,130.65564182995763,0.0024073607830040248,3.9594361031052284e-05,,,,
0.0009917226024976648,0.0009917226024976648,0.0004958613012488324,3045,,,,,,,,,,,
,,,3149,140.12644722850803,0.0025818625892835107,4.123971301910656e-05,29,,,,,,,
,,,3149,,,,29,145.39852942572185,0.0026790019377921953,4.5215601735493207e-05,,,,
0.0009911436253643444,0.0009911436253643444,0.0004955718126821722,3150,,,,,,,,,,,
,,,3254,142.29196668299426,0.0026217627921109325,4.060893109431252e-05,30,,,,,,,
,,,3254,,,,30,143.29807147168881,0.00264030050833943,4.282629587682172e-05,,,,
0.000990545258721667,0.000990545258721667,0.0004952726293608335,3255,,,,,,,,,,,
,,,3359,117.25194320357477,0.0021603944984378088,3.629311165822198e-05,31,,,,,,,
,,,3359,,,,31,147.65533515512112,0.002720584111602075,4.4590135786991275e-05,,,,
0.0009899275261921233,0.0009899275261921233,0.0004949637630960617,3360,,,,,,,,,,,
,,,3464,206.43871007442777,0.0038036815537893292,4.64600346326998e-05,32,,,,,,,
,,,3464,,,,32,136.24195493619578,0.002510289909562842,4.176462028634631e-05,,,,
0.000989290452162736,0.000989290452162736,0.000494645226081368,3465,,,,,,,,,,,
,,,3569,156.0683365822649,0.0028755956321104767,4.067670362012111e-05,33,,,,,,,
,,,3569,,,,33,150.90270604409244,0.0027804176803365417,4.7280064375440615e-05,,,,
0.0009886340617840967,0.0009886340617840967,0.0004943170308920483,3570,,,,,,,,,,,
,,,3674,141.50330049645316,0.0026072314330225035,4.155054644201918e-05,34,,,,,,,
,,,3674,,,,34,134.5934762425185,0.002479916303775949,3.9737645088835684e-05,,,,
0.0009879583809693736,0.0009879583809693736,0.0004939791904846868,3675,,,,,,,,,,,
,,,3779,133.63071531654927,0.002462177208363574,3.943680313366808e-05,35,,,,,,,
,,,3779,,,,35,131.0919415675691,0.0024153997077932653,4.041287826387652e-05,,,,
0.0009872634363932884,0.0009872634363932884,0.0004936317181966442,3780,,,,,,,,,,,
,,,3884,169.86983838130092,0.003129891533245768,4.3392228926832325e-05,36,,,,,,,
,,,3884,,,,36,123.66254432799055,0.002278511324670884,3.837021570238788e-05,,,,
0.0009865492554910632,0.0009865492554910632,0.0004932746277455316,3885,,,,,,,,,,,
,,,3989,131.87198351507163,0.0024297721632587518,3.962227468889106e-05,37,,,,,,,
,,,3989,,,,37,119.505234432579,0.0022019119167552763,3.76964222838007e-05,,,,
0.0009858158664573368,0.0009858158664573368,0.0004929079332286684,3990,,,,,,,,,,,
,,,4094,136.0696339102679,0.0025071148543253058,4.066961610579411e-05,38,,,,,,,
,,,4094,,,,38,135.37461776170144,0.0024943090191070225,4.078381141571364e-05,,,,
0.0009850632982450526,0.0009850632982450526,0.0004925316491225263,4095,,,,,,,,,,,
,,,4199,119.90216429859986,0.002209225442445238,3.9065527261518625e-05,39,,,,,,,
,,,4199,,,,39,140.10750867230675,0.002581513641952595,4.237574764387355e-05,,,,
0.0009842915805643151,0.0009842915805643151,0.0004921457902821576,4200,,,,,,,,,,,
,,,4304,193.55646281344332,0.003566323132685586,4.7899207675899335e-05,40,,,,,,,
,,,4304,,,,40,119.92536848280858,0.0022096529849706384,3.800368102411464e-05,,,,
0.000983500743881217,0.000983500743881217,0.0004917503719406085,4305,,,,,,,,,,,
,,,4409,112.36906058475743,0.0020704262432601934,3.639355535762737e-05,41,,,,,,,
,,,4409,,,,41,125.47343692902135,0.0023118774447166406,3.92653256042384e-05,,,,
0.0009826908194166364,0.0009826908194166364,0.0004913454097083182,4410,,,,,,,,,,,
,,,4514,132.19216149809796,0.002435671517539388,3.976292985868864e-05,42,,,,,,,
,,,4514,,,,42,116.88243111308965,0.002153586151679714,3.59764160721026e-05,,,,
0.0009818618391450045,0.0009818618391450045,0.0004909309195725022,4515,,,,,,,,,,,
,,,4619,130.19712372099926,0.0023989124795221134,3.952001013270081e-05,43,,,,,,,
,,,4619,,,,43,110.8724641902867,0.002042851104386948,3.480027957515706e-05,,,,
0.0009810138357930424,0.0009810138357930424,0.0004905069178965212,4620,,,,,,,,,,,
,,,4724,136.9914660820617,0.0025240998278618946,4.026645036122714e-05,44,,,,,,,
,,,4724,,,,44,129.7265662544715,0.0023902423480589565,4.0612054302055227e-05,,,,
0.000980146842838471,0.000980146842838471,0.0004900734214192355,4725,,,,,,,,,,,
,,,4829,115.8399497376685,0.0021343781883261903,3.867585168284318e-05,45,,,,,,,
,,,4829,,,,45,126.30617751582017,0.00232722088494622,3.898889951974984e-05,,,,
0.0009792608945086874,0.0009792608945086874,0.0004896304472543437,4830,,,,,,,,,,,
,,,4934,117.95653234716812,0.0021733767183301925,3.8154985624003035e-05,46,,,,,,,
,,,4934,,,,46,110.07010630261178,0.0020280674725003394,3.4376901508437214e-05,,,,
0.0009783560257794147,0.0009783560257794147,0.0004891780128897074,4935,,,,,,,,,,,
,,,5039,146.1605858153515,0.0026930430051440345,4.211756118245981e-05,47,,,,,,,
,,,5039,,,,47,122.2060025912126,0.0022516742022411365,3.751837112289221e-05,,,,
0.000977432272373321,0.000977432272373321,0.0004887161361866605,5040,,,,,,,,,,,
,,,5144,124.13671397215599,0.002287248011352509,3.862220521913957e-05,48,,,,,,,
,,,5144,,,,48,108.68485137976356,0.002002543826303199,3.431160478885989e-05,,,,
0.0009764896707586089,0.0009764896707586089,0.00048824483537930445,5145,,,,,,,,,,,
,,,5249,119.4062094318636,0.002200087357938526,3.719250122231246e-05,49,,,,,,,
,,,5249,,,,49,105.13274787700229,0.001937095487831543,3.32408752918991e-05,,,,
0.0009755282581475763,0.0009755282581475763,0.00048776412907378813,5250,,,,,,,,,,,
,,,5354,107.78402180116599,0.001985945830462284,3.854638844596818e-05,50,,,,,,,
,,,5354,,,,50,120.87145871130093,0.00222708491887993,3.7453079302091195e-05,,,,
0.0009745480724951467,0.0009745480724951467,0.00048727403624757335,5355,,,,,,,,,,,
,,,5459,110.03198018034884,0.002027364989773545,3.6973062356371836e-05,51,,,,,,,
,,,5459,,,,51,104.020573866165,0.0019166034213576686,3.3205382188138726e-05,,,,
0.0009735491524973714,0.0009735491524973714,0.0004867745762486857,5460,,,,,,,,,,,
,,,5564,137.8654589125645,0.002540203350337544,4.354494365466779e-05,52,,,,,,,
,,,5564,,,,52,126.86044630954396,0.002337433417207092,3.939702981533044e-05,,,,
0.0009725315375899016,0.0009725315375899016,0.0004862657687949508,5565,,,,,,,,,,,
,,,5669,136.50734999033634,0.0025151798755558355,4.141682645792715e-05,53,,,,,,,
,,,5669,,,,53,115.07044898461493,0.0021201999568357787,3.5902463665888496e-05,,,,
0.0009714952679464315,0.0009714952679464315,0.00048574763397321574,5670,,,,,,,,,,,
,,,5774,148.7877102532475,0.0027414483878376744,3.916282103866724e-05,54,,,,,,,
,,,5774,,,,54,121.59546063940921,0.0022404248238709085,3.8111050034987894e-05,,,,
0.000970440384477112,0.000970440384477112,0.000485220192238556,5775,,,,,,,,,,,
,,,5879,117.10082215874124,0.0021576100578141705,3.8183871906098357e-05,55,,,,,,,
,,,5879,,,,55,109.74419448947108,0.00202206247105774,3.50559021770183e-05,,,,
0.0009693669288269363,0.0009693669288269363,0.00048468346441346815,5880,,,,,,,,,,,
,,,5984,152.47694167353308,0.0028094233402869563,3.991581041538275e-05,56,,,,,,,
,,,5984,,,,56,120.05704606028303,0.0022120791751570937,3.843408415707278e-05,,,,
0.0009682749433740955,0.0009682749433740955,0.00048413747168704775,5985,,,,,,,,,,,
,,,6089,103.26190946767865,0.0019026248522366032,3.587371359299428e-05,57,,,,,,,
,,,6089,,,,57,113.73157382156292,0.0020955308685688973,3.548600251829035e-05,,,,
0.0009671644712283052,0.0009671644712283052,0.0004835822356141526,6090,,,,,,,,,,,
,,,6194,113.53224443879509,0.0020918581780347977,3.6193134102761045e-05,58,,,,,,,
,,,6194,,,,58,104.43170306991345,0.0019241785731688686,3.2921629403085334e-05,,,,
0.0009660355562291046,0.0009660355562291046,0.0004830177781145523,6195,,,,,,,,,,,
,,,6299,139.19008612568547,0.002564609916791962,4.03741362901901e-05,59,,,,,,,
,,,6299,,,,59,110.2902266026133,0.002032123240550956,3.466718836715081e-05,,,,
0.0009648882429441249,0.0009648882429441249,0.00048244412147206245,6300,,,,,,,,,,,
,,,6404,116.74714869930631,0.0021510935415404906,3.8362228593826834e-05,60,,,,,,,
,,,6404,,,,60,118.95458453676181,0.0021917660635354013,3.733690467100061e-05,,,,
0.0009637225766673299,0.0009637225766673299,0.00048186128833366493,6405,,,,,,,,,,,
,,,6509,132.97885914945752,0.0024501666059063274,4.076767659236987e-05,61,,,,,,,
,,,6509,,,,61,117.8589936002407,0.0021715795440873675,3.6613686996140284e-05,,,,
0.0009625386034172282,0.0009625386034172282,0.0004812693017086141,6510,,,,,,,,,,,
,,,6614,116.82421032286766,0.0021525134199922584,3.7539245684539215e-05,62,,,,,,,
,,,6614,,,,62,93.69174991181616,0.001726292422353027,2.9844698517927075e-05,,,,
0.0009613363699350566,0.0009613363699350566,0.0004806681849675283,6615,,,,,,,,,,,
,,,6719,113.73057587871585,0.002095512481238353,3.543147021010025e-05,63,,,,,,,
,,,6719,,,,63,103.61605624185145,0.0019091500894451155,3.205111523848835e-05,,,,
0.0009601159236829344,0.0009601159236829344,0.0004800579618414672,6720,,,,,,,,,,,
,,,6824,117.56222169256199,0.0021661114522236215,3.8043691086385257e-05,64,,,,,,,
,,,6824,,,,64,109.08050205397338,0.002009833782584623,3.429546800156577e-05,,,,
0.0009588773128419897,0.0009588773128419897,0.00047943865642099487,6825,,,,,,,,,,,
,,,6929,117.79721396903582,0.002170441239921792,3.862043253839312e-05,65,,,,,,,
,,,6929,,,,65,111.04958715651554,0.002046114636498508,3.530377057528931e-05,,,,
0.0009576205863104579,0.0009576205863104579,0.00047881029315522897,6930,,,,,,,,,,,
,,,7034,105.84193989235514,0.001950162516713479,3.682592456584924e-05,66,,,,,,,
,,,7034,,,,66,103.18167998786826,0.0019011466052919527,3.2444995037264555e-05,,,,
0.0009563457937017506,0.0009563457937017506,0.0004781728968508753,7035,,,,,,,,,,,
,,,7139,124.60071205294382,0.0022957972845980635,3.874484501085975e-05,67,,,,,,,
,,,7139,,,,67,111.09226184086857,0.0020469009275464857,3.5248761555938386e-05,,,,
0.000955052985342497,0.000955052985342497,0.0004775264926712485,7140,,,,,,,,,,,
,,,7244,121.22196854477409,0.002233543144604759,3.758851068972935e-05,68,,,,,,,
,,,7244,,,,68,108.2425681925953,0.0019943946550553425,3.482310764031153e-05,,,,
0.0009537422122705576,0.0009537422122705576,0.0004768711061352788,7245,,,,,,,,,,,
,,,7349,104.81397456844655,0.0019312220150068157,3.5948276655707466e-05,69,,,,,,,
,,,7349,,,,69,103.94215864883539,0.0019151586026238884,3.2548256791351604e-05,,,,
0.0009524135262330089,0.0009524135262330089,0.00047620676311650446,7350,,,,,,,,,,,
,,,7454,108.08346225959758,0.001991463090998274,3.531783463069236e-05,70,,,,,,,
,,,7454,,,,70,97.47810632017328,0.0017960569254413656,3.0245716690269532e-05,,,,
0.0009510669796841005,0.0009510669796841005,0.00047553348984205027,7455,,,,,,,,,,,
,,,7559,101.81744962009729,0.0018760103414432849,3.4423866693821006e-05,71,,,,,,,
,,,7559,,,,71,106.75223186073458,0.0019669348593009677,3.390729846684042e-05,,,,
0.0009497026257831847,0.0009497026257831847,0.00047485131289159234,7560,,,,,,,,,,,
,,,7664,120.55604857996126,0.0022212734133826187,3.914200094487591e-05,72,,,,,,,
,,,7664,,,,72,95.1295602698857,0.0017527844147456593,3.0297281085341883e-05,,,,
0.0009483205183926171,0.0009483205183926171,0.00047416025919630857,7665,,,,,,,,,,,
,,,7769,114.43613587248068,0.002108512589272391,3.977092449847598e-05,73,,,,,,,
,,,7769,,,,73,107.33772156600202,0.0019777226441648446,3.324038788765827e-05,,,,
0.0009469207120756311,0.0009469207120756311,0.00047346035603781553,7770,,,,,,,,,,,
,,,7874,86.8046714206917,0.0015993963891103044,3.438815055661765e-05,74,,,,,,,
,,,7874,,,,74,116.77860557746536,0.0021516731418836157,3.6700917883161714e-05,,,,
0.000945503262094183,0.000945503262094183,0.0004727516310470915,7875,,,,,,,,,,,
,,,7979,126.98174960173057,0.0023396684587588335,3.5876446388014504e-05,75,,,,,,,
,,,7979,,,,75,95.74345315832112,0.001764095534907679,2.970394074640957e-05,,,,
0.0009440682244067714,0.0009440682244067714,0.0004720341122033857,7980,,,,,,,,,,,
,,,8084,128.50260268180722,0.0023676905327420787,3.754644838621885e-05,76,,,,,,,
,,,8084,,,,76,99.77862677262809,0.0018384445532557533,3.120649425989245e-05,,,,
0.0009426156556662268,0.0009426156556662268,0.0004713078278331134,8085,,,,,,,,,,,
,,,8189,110.1234728859493,0.0020290507642897354,3.555175504485722e-05,77,,,,,,,
,,,8189,,,,77,106.69866829199415,0.0019659479380094145,3.338568436968508e-05,,,,
0.0009411456132174758,0.0009411456132174758,0.0004705728066087379,8190,,,,,,,,,,,
,,,8294,105.99539358142881,0.001952989936853239,3.6061630979231354e-05,78,,,,,,,
,,,8294,,,,78,104.61342407767233,0.0019275268252718757,3.2943963623746464e-05,,,,
0.0009396581550952772,0.0009396581550952772,0.0004698290775476386,8295,,,,,,,,,,,
,,,8399,122.0602501138577,0.002248988678729902,3.9159477381589183e-05,79,,,,,,,
,,,8399,,,,79,114.25108527187945,0.002105102988641914,3.661945432996104e-05,,,,
0.0009381533400219309,0.0009381533400219309,0.00046907667001096546,8400,,,,,,,,,,,
,,,8504,103.59252169170972,0.001908716459850073,3.532607003375808e-05,80,,,,,,,
,,,8504,,,,80,106.92620479533342,0.0019701403513424243,3.393580446552768e-05,,,,
0.0009366312274049592,0.0009366312274049592,0.0004683156137024796,8505,,,,,,,,,,,
,,,8609,114.3803586685422,0.0021074848812341735,3.619268126057086e-05,81,,,,,,,
,,,8609,,,,81,104.62786184983976,0.0019277928446034774,3.348698985772476e-05,,,,
0.0009350918773347619,0.0009350918773347619,0.00046754593866738095,8610,,,,,,,,,,,
,,,8714,102.2474387127429,0.001883932991121909,3.524393542228722e-05,82,,,,,,,
,,,8714,,,,82,94.65917921314848,0.0017441175336741852,3.102535110777427e-05,,,,
0.0009335353505822441,0.0009335353505822441,0.00046676767529112205,8715,,,,,,,,,,,
,,,8819,96.50036913064037,0.0017780418888673657,3.4098551401534605e-05,83,,,,,,,
,,,8819,,,,83,87.89382247750395,0.0016194642522673328,2.8204557667782107e-05,,,,
0.0009319617085964167,0.0009319617085964167,0.00046598085429820835,8820,,,,,,,,,,,
,,,8924,129.38865468022337,0.0023840162482091946,3.9151899575129656e-05,84,,,,,,,
,,,8924,,,,84,92.446112473684,0.0017033412609917457,2.9861883408269687e-05,,,,
0.000930371013501971,0.000930371013501971,0.0004651855067509855,8925,,,,,,,,,,,
,,,9029,115.63770615071387,0.002130651802897827,4.049269462132782e-05,85,,,,,,,
,,,9029,,,,85,107.75455801601687,0.001985402953324386,3.317718996498496e-05,,,,
0.0009287633280968253,0.0009287633280968253,0.00046438166404841265,9030,,,,,,,,,,,
,,,9134,117.05812432764756,0.0021568233402820794,3.711887807772238e-05,86,,,,,,,
,,,9134,,,,86,109.84166212185306,0.002023858334998419,3.528664290737564e-05,,,,
0.0009271387158496467,0.0009271387158496467,0.00046356935792482334,9135,,,,,,,,,,,
,,,9239,157.7689882758675,0.002906930537633015,4.476670667032399e-05,87,,,,,,,
,,,9239,,,,87,105.28510789032025,0.0019399027567395077,3.302367929758089e-05,,,,
0.0009254972408973451,0.0009254972408973451,0.00046274862044867255,9240,,,,,,,,,,,
,,,9344,102.29168258493065,0.0018847481948230365,3.5711804889717225e-05,88,,,,,,,
,,,9344,,,,88,93.35152173037379,0.0017200236384734679,2.956852696494931e-05,,,,
0.0009238389680425407,0.0009238389680425407,0.00046191948402127036,9345,,,,,,,,,,,
,,,9449,99.0314712250202,0.0018246780374059763,3.466593040620253e-05,89,,,,,,,
,,,9449,,,,89,95.74677827998492,0.001764156801052637,3.052558175916831e-05,,,,
0.0009221639627510066,0.0009221639627510066,0.0004610819813755033,9450,,,,,,,,,,,
,,,9554,109.6566752949344,0.0020204499094129713,3.61384312322346e-05,90,,,,,,,
,,,9554,,,,90,92.76049139618343,0.0017091337662248024,3.0167697649789133e-05,,,,
0.0009204722911490836,0.0009204722911490836,0.0004602361455745418,9555,,,,,,,,,,,
,,,9659,108.14058865806501,0.0019925156582614907,3.853613705373596e-05,91,,,,,,,
,,,9659,,,,91,108.3716804593832,0.0019967735787919426,3.304781166468254e-05,,,,
0.0009187640200210698,0.0009187640200210698,0.0004593820100105349,9660,,,,,,,,,,,
,,,9764,96.0141302513287,0.0017690828237031527,3.4716688677808686e-05,92,,,,,,,
,,,9764,,,,92,82.02448777889832,0.0015113203866228856,2.622179116493106e-05,,,,
0.0009170392168065845,0.0009170392168065845,0.00045851960840329227,9765,,,,,,,,,,,
,,,9869,105.04490583223652,0.0019354769775957329,3.531853738900588e-05,93,,,,,,,
,,,9869,,,,93,87.4180312962117,0.0016106976883845958,2.7720036327338272e-05,,,,
0.0009152979495979053,0.0009152979495979053,0.00045764897479895266,9870,,,,,,,,,,,
,,,9974,102.5536011590834,0.0018895741058585227,3.550117912975427e-05,94,,,,,,,
,,,9974,,,,94,93.23311541329849,0.0017178419743662428,3.0050466593259345e-05,,,,
0.0009135402871372799,0.0009135402871372799,0.00045677014356863995,9975,,,,,,,,,,,
,,,10079,102.63264293633583,0.0018910304691055382,3.535668014782239e-05,95,,,,,,,
,,,10079,,,,95,94.7276588982795,0.0017453792879016188,2.9938842208145516e-05,,,,
0.0009117662988142127,0.0009117662988142127,0.00045588314940710634,10080,,,,,,,,,,,
,,,10184,98.7152479283336,0.0018188515491468142,3.477182294027872e-05,96,,,,,,,
,,,10184,,,,96,106.2418599484889,0.0019575311373561765,3.407821163540895e-05,,,,
0.0009099760546627253,0.0009099760546627253,0.0004549880273313626,10185,,,,,,,,,,,
,,,10289,110.13731778040327,0.002029305859710694,3.517482732503919e-05,97,,,,,,,
,,,10289,,,,97,88.53348665310068,0.0016312502144275299,2.817916996661713e-05,,,,
0.000908169625358591,0.000908169625358591,0.0004540848126792955,10290,,,,,,,,,,,
,,,10394,105.36939961160101,0.00194145585143409,3.539919689501055e-05,98,,,,,,,
,,,10394,,,,98,93.34138044874436,0.0017198367829856975,2.9688839609207403e-05,,,,
0.0009063470822165459,0.0009063470822165459,0.00045317354110827295,10395,,,,,,,,,,,
,,,10499,123.38733441186827,0.002273440517548534,3.6954965792386405e-05,99,,,,,,,
,,,10499,,,,99,93.81861448291019,0.0017286299317703533,2.9865915047405353e-05,,,,
0.0009045084971874727,0.0009045084971874727,0.00045225424859373633,10500,,,,,,,,,,,
,,,10604,112.34610586712327,0.0020700032972148213,3.429726730472917e-05,100,,,,,,,
,,,10604,,,,100,87.63508796263184,0.0016146970082693776,2.807974466107409e-05,,,,
0.0009026539428555598,0.0009026539428555598,0.0004513269714277799,10605,,,,,,,,,,,
,,,10709,91.67599230681864,0.0016891516166568708,3.388385968084174e-05,101,,,,,,,
,,,10709,,,,101,107.41273077015394,0.0019791047063085886,3.419223945082397e-05,,,,
0.0009007834924354372,0.0009007834924354372,0.0004503917462177186,10710,,,,,,,,,,,
,,,10814,104.22630564027132,0.001920394077450775,3.441985602685035e-05,102,,,,,,,
,,,10814,,,,102,108.05775542918316,0.001990989436630747,3.438905796126119e-05,,,,
0.0008988972197692843,0.0008988972197692843,0.00044944860988464216,10815,,,,,,,,,,,
,,,10919,99.26988823382327,0.0018290709265989325,3.600892819506686e-05,103,,,,,,,
,,,10919,,,,103,91.93268495582436,0.0016938812387983,2.9059016009529268e-05,,,,
0.0008969951993239164,0.0008969951993239164,0.0004484975996619582,10920,,,,,,,,,,,
,,,11024,96.34744182008527,0.0017752241673750194,3.248436487623831e-05,104,,,,,,,
,,,11024,,,,104,74.5860844306435,0.0013742660638401045,2.451491503299343e-05,,,,
0.0008950775061878439,0.0008950775061878439,0.00044753875309392195,11025,,,,,,,,,,,
