lr-Adam/pg1,lr-Adam/pg2,lr-Adam/pg3,step,val_mse,val_loss,val_gloss,epoch,train_mse,train_loss,train_gloss,mu,sig,lx,lt
,,,11024,,,,104,36.511473192411025,0.00067273243973273,1.595851574354819e-05,,,,
0.0008950775061878439,0.0008950775061878439,0.00044753875309392195,11025,,,,,,,,,,,
,,,11129,32.53441288925994,0.0005994541727451591,1.561485437631783e-05,105,,,,,,,
,,,11129,,,,105,37.462753351969624,0.0006902599993367123,1.6198153807805474e-05,,,,
0.0008931442160683082,0.0008931442160683082,0.0004465721080341541,11130,,,,,,,,,,,
,,,11234,35.18698397972736,0.0006483284159686717,1.5637022102425223e-05,106,,,,,,,
,,,11234,,,,106,38.20762172655164,0.000703984373488136,1.6434575643036424e-05,,,,
0.0008911954052882928,0.0008911954052882928,0.0004455977026441464,11235,,,,,,,,,,,
,,,11339,39.60528981268588,0.000729736735124343,1.589589588924843e-05,107,,,,,,,
,,,11339,,,,107,37.28523138038034,0.0006869891154579912,1.6207822424187118e-05,,,,
0.0008892311507835107,0.0008892311507835107,0.00044461557539175533,11340,,,,,,,,,,,
,,,11444,43.49184217834033,0.0008013473721785384,1.7005231326180685e-05,108,,,,,,,
,,,11444,,,,108,35.81403707018017,0.0006598820159332423,1.5514847826648206e-05,,,,
0.0008872515300993659,0.0008872515300993659,0.00044362576504968296,11445,,,,,,,,,,,
,,,11549,36.5352507470155,0.0006731705467418786,1.6348748058337222e-05,109,,,,,,,
,,,11549,,,,109,35.81787858272469,0.00065995279670105,1.5670159715601063e-05,,,,
0.0008852566213878935,0.0008852566213878935,0.00044262831069394673,11550,,,,,,,,,,,
,,,11654,34.94582196065177,0.0006438849493189251,1.5885176530416327e-05,110,,,,,,,
,,,11654,,,,110,37.44908405213008,0.0006900081392876251,1.624035410590748e-05,,,,
0.0008832465034046738,0.0008832465034046738,0.0004416232517023369,11655,,,,,,,,,,,
,,,11759,38.262380807564206,0.0007049933223731334,1.592940422706601e-05,111,,,,,,,
,,,11759,,,,111,34.95476751131101,0.0006440497731836874,1.532710844671324e-05,,,,
0.0008812212555057229,0.0008812212555057229,0.00044061062775286144,11760,,,,,,,,,,,
,,,11864,36.04163177623261,0.0006640755016648655,1.6148262567101215e-05,112,,,,,,,
,,,11864,,,,112,37.35513967768841,0.0006882771921991778,1.625095416034132e-05,,,,
0.0008791809576443599,0.0008791809576443599,0.00043959047882217994,11865,,,,,,,,,,,
,,,11969,32.240447187874274,0.0005940377858892044,1.5334186940835437e-05,113,,,,,,,
,,,11969,,,,113,36.23830945407301,0.000667699333914999,1.5889382736384733e-05,,,,
0.0008771256903680509,0.0008771256903680509,0.00043856284518402545,11970,,,,,,,,,,,
,,,12074,35.419804087589526,0.0006526181809517376,1.5559218884732508e-05,114,,,,,,,
,,,12074,,,,114,36.50839198934304,0.0006726756678449914,1.5953540586567357e-05,,,,
0.0008750555348152287,0.0008750555348152287,0.00043752776740761434,12075,,,,,,,,,,,
,,,12179,36.4956646624373,0.0006724411638676949,1.5696831400415724e-05,115,,,,,,,
,,,12179,,,,115,35.613923358830945,0.0006561948739614437,1.5650906369817173e-05,,,,
0.00087297057271209,0.00087297057271209,0.000436485286356045,12180,,,,,,,,,,,
,,,12284,33.566446773609115,0.0006184696386302602,1.556055331632759e-05,116,,,,,,,
,,,12284,,,,116,34.578710566891985,0.000637120835959921,1.5394881880771617e-05,,,,
0.0008708708863693686,0.0008708708863693686,0.0004354354431846843,12285,,,,,,,,,,,
,,,12389,32.66828621783864,0.0006019208201596659,1.5226604168209991e-05,117,,,,,,,
,,,12389,,,,117,34.94627842017797,0.0006438933596925378,1.5416734405416468e-05,,,,
0.0008687565586790859,0.0008687565586790859,0.00043437827933954295,12390,,,,,,,,,,,
,,,12494,33.82784195862383,0.0006232859060983688,1.537108998610233e-05,118,,,,,,,
,,,12494,,,,118,35.10300140217627,0.0006467810173196702,1.5296475635154798e-05,,,,
0.000866627673111279,0.000866627673111279,0.0004333138365556395,12495,,,,,,,,,,,
,,,12599,33.88302317783377,0.0006243026329784623,1.5601309226602344e-05,119,,,,,,,
,,,12599,,,,119,30.972165767728352,0.0005706694038590923,1.3836326019662873e-05,,,,
0.0008644843137107047,0.0008644843137107047,0.00043224215685535233,12600,,,,,,,,,,,
,,,12704,35.05289256337683,0.000645857750235922,1.5207856545331411e-05,120,,,,,,,
,,,12704,,,,120,35.85073376866036,0.0006605581611922576,1.5611493705771876e-05,,,,
0.0008623265650935222,0.0008623265650935222,0.0004311632825467611,12705,,,,,,,,,,,
,,,12809,33.10111836233729,0.0006098958537341492,1.557345357520099e-05,121,,,,,,,
,,,12809,,,,121,35.915137182268644,0.0006617448091627603,1.5566544894856974e-05,,,,
0.0008601545124439522,0.0008601545124439522,0.0004300772562219761,12810,,,,,,,,,,,
,,,12914,29.881084034260795,0.0005505659675327811,1.482399014843499e-05,122,,,,,,,
,,,12914,,,,122,34.61146117080497,0.0006377242735028817,1.5236276489660437e-05,,,,
0.0008579682415109144,0.0008579682415109144,0.0004289841207554572,12915,,,,,,,,,,,
,,,13019,30.294317715695918,0.0005581798948379485,1.4602319021181754e-05,123,,,,,,,
,,,13019,,,,123,33.43351684189142,0.0006160203735237364,1.4817913481029904e-05,,,,
0.0008557678386046416,0.0008557678386046416,0.0004278839193023208,13020,,,,,,,,,,,
,,,13124,36.007951050939944,0.0006634549264177727,1.554880147958399e-05,124,,,,,,,
,,,13124,,,,124,34.71289067047311,0.000639593135775654,1.534895705448316e-05,,,,
0.0008535533905932725,0.0008535533905932725,0.00042677669529663626,13125,,,,,,,,,,,
,,,13229,29.946825413836706,0.0005517772678394117,1.4624665243293944e-05,125,,,,,,,
,,,13229,,,,125,33.397117253598815,0.000615349702589471,1.4835091843743876e-05,,,,
0.0008513249848994235,0.0008513249848994235,0.00042566249244971175,13230,,,,,,,,,,,
,,,13334,33.51672927056463,0.0006175535819993957,1.5232643680460487e-05,126,,,,,,,
,,,13334,,,,126,33.97282767843481,0.000625957301922384,1.4966803122822065e-05,,,,
0.0008490827094967353,0.0008490827094967353,0.00042454135474836763,13335,,,,,,,,,,,
,,,13439,35.64712265661836,0.0006568065787940659,1.6121170556679433e-05,127,,,,,,,
,,,13439,,,,127,34.592739434146374,0.0006373793211227901,1.4993427925499084e-05,,,,
0.0008468266529064013,0.0008468266529064013,0.00042341332645320066,13440,,,,,,,,,,,
,,,13544,39.43297011622492,0.0007265617043825467,1.6465959842779557e-05,128,,,,,,,
,,,13544,,,,128,32.53356693617815,0.0005994385858616165,1.4438317948327581e-05,,,,
0.0008445569041936731,0.0008445569041936731,0.00042227845209683653,13545,,,,,,,,,,,
,,,13649,35.67622923161819,0.0006573428742513515,1.499183445913361e-05,129,,,,,,,
,,,13649,,,,129,32.6247276098504,0.0006011182426118124,1.4500985714830838e-05,,,,
0.0008422735529643432,0.0008422735529643432,0.0004211367764821716,13650,,,,,,,,,,,
,,,13754,29.604145934281984,0.0005454633182183621,1.4519340294070323e-05,130,,,,,,,
,,,13754,,,,130,30.371354816211632,0.0005595993214468604,1.3747205084206156e-05,,,,
0.0008399766893612084,0.0008399766893612084,0.0004199883446806042,13755,,,,,,,,,,,
,,,13859,39.73028425655811,0.0007320397870098715,1.6014411838063672e-05,131,,,,,,,
,,,13859,,,,131,32.0919558915305,0.0005913017989970296,1.4397671108759425e-05,,,,
0.0008376664040605111,0.0008376664040605111,0.00041883320203025555,13860,,,,,,,,,,,
,,,13964,33.77576739080394,0.0006223264199973046,1.517058020449615e-05,132,,,,,,,
,,,13964,,,,132,34.52499415271682,0.0006361310984554576,1.5080711102885343e-05,,,,
0.000835342788268359,0.000835342788268359,0.0004176713941341795,13965,,,,,,,,,,,
,,,14069,31.479949378269083,0.0005800254357391305,1.5169876512984821e-05,133,,,,,,,
,,,14069,,,,133,35.348383159167454,0.0006513022336282161,1.5278879777241962e-05,,,,
0.0008330059337171247,0.0008330059337171247,0.00041650296685856236,14070,,,,,,,,,,,
,,,14174,45.44393912608901,0.0008373152153639717,1.564170884426911e-05,134,,,,,,,
,,,14174,,,,134,33.553601428663306,0.0006182329601429512,1.462780429549467e-05,,,,
0.0008306559326618247,0.0008306559326618247,0.00041532796633091237,14175,,,,,,,,,,,
,,,14279,33.74123505757636,0.000621690153674677,1.5520099399792115e-05,135,,,,,,,
,,,14279,,,,135,32.50026148567423,0.0005988249251403462,1.4370139534706224e-05,,,,
0.000828292877876477,0.000828292877876477,0.0004141464389382385,14280,,,,,,,,,,,
,,,14384,36.115916942249754,0.0006654442232365013,1.5144794534563623e-05,136,,,,,,,
,,,14384,,,,136,32.41987692309966,0.0005973438207594672,1.4363250906437889e-05,,,,
0.0008259168626504383,0.0008259168626504383,0.00041295843132521914,14385,,,,,,,,,,,
,,,14489,36.82652136370469,0.0006785372760314683,1.5438332385577368e-05,137,,,,,,,
,,,14489,,,,137,32.07283502526923,0.0005909494925605854,1.429815290901934e-05,,,,
0.0008235279807847211,0.0008235279807847211,0.00041176399039236056,14490,,,,,,,,,,,
,,,14594,28.917646567724375,0.0005328144067020974,1.4532146026282008e-05,138,,,,,,,
,,,14594,,,,138,31.512852385984004,0.0005806316813578145,1.4011152915550861e-05,,,,
0.0008211263265882911,0.0008211263265882911,0.00041056316329414553,14595,,,,,,,,,,,
,,,14699,31.910858914815897,0.0005879650448120807,1.4598267200338537e-05,139,,,,,,,
,,,14699,,,,139,33.35583022698001,0.000614588979460053,1.4678589058057119e-05,,,,
0.0008187119948743437,0.0008187119948743437,0.00040935599743717184,14700,,,,,,,,,,,
,,,14804,31.195610594758588,0.0005747864270983777,1.4504095722114394e-05,140,,,,,,,
,,,14804,,,,140,33.88818373241772,0.0006243977174045915,1.507046537467291e-05,,,,
0.0008162850809565612,0.0008162850809565612,0.0004081425404782806,14805,,,,,,,,,,,
,,,14909,32.230356048041145,0.0005938518542757674,1.4406947495175359e-05,141,,,,,,,
,,,14909,,,,141,31.295425123293093,0.0005766255331499996,1.3932716029909311e-05,,,,
0.0008138456806453491,0.0008138456806453491,0.00040692284032267455,14910,,,,,,,,,,,
,,,15014,34.04025688330677,0.0006271997008051597,1.5057396183103749e-05,142,,,,,,,
,,,15014,,,,142,31.428658560404074,0.0005790803904144354,1.3947193144147633e-05,,,,
0.0008113938902440552,0.0008113938902440552,0.0004056969451220276,15015,,,,,,,,,,,
,,,15119,37.00193523499014,0.0006817693176686529,1.493363744170982e-05,143,,,,,,,
,,,15119,,,,143,32.00443497641427,0.0005896892056501796,1.444226387797157e-05,,,,
0.0008089298065451661,0.0008089298065451661,0.00040446490327258303,15120,,,,,,,,,,,
,,,15224,32.690072802832454,0.0006023222430877165,1.4352585436236816e-05,144,,,,,,,
,,,15224,,,,144,32.125393222637925,0.0005919178896492887,1.4200449857625343e-05,,,,
0.0008064535268264872,0.0008064535268264872,0.0004032267634132436,15225,,,,,,,,,,,
,,,15329,31.23678222484566,0.0005755450240196875,1.5225716771676569e-05,145,,,,,,,
,,,15329,,,,145,31.727135283712407,0.0005845798939052008,1.4183818870308593e-05,,,,
0.0008039651488473016,0.0008039651488473016,0.0004019825744236508,15330,,,,,,,,,,,
,,,15434,29.028375408235128,0.0005348546115065713,1.4442464863144787e-05,146,,,,,,,
,,,15434,,,,146,30.586287479864946,0.0005635595060835019,1.3792012983031353e-05,,,,
0.0008014647708445113,0.0008014647708445113,0.00040073238542225563,15435,,,,,,,,,,,
,,,15539,36.80112654594022,0.000678069370570047,1.5350451875830777e-05,147,,,,,,,
,,,15539,,,,147,31.098441482177968,0.0005729960634549132,1.38072792436764e-05,,,,
0.0007989524915287584,0.0007989524915287584,0.0003994762457643792,15540,,,,,,,,,,,
,,,15644,28.925350213958342,0.0005329563481871343,1.401562038593005e-05,148,,,,,,,
,,,15644,,,,148,28.901091115409535,0.0005325093686180969,1.3169287712581453e-05,,,,
0.0007964284100805285,0.0007964284100805285,0.00039821420504026426,15645,,,,,,,,,,,
,,,15749,31.33524061762996,0.0005773591429526841,1.4663583785894241e-05,149,,,,,,,
,,,15749,,,,149,32.10116542415661,0.0005914714867913215,1.4147834994850525e-05,,,,
0.0007938926261462355,0.0007938926261462355,0.00039694631307311774,15750,,,,,,,,,,,
,,,15854,34.53978865047615,0.0006364036905395893,1.5380474460829778e-05,150,,,,,,,
,,,15854,,,,150,30.36069340005725,0.0005594028823587212,1.3664946445030464e-05,,,,
0.0007913452398342869,0.0007913452398342869,0.00039567261991714346,15855,,,,,,,,,,,
,,,15959,30.808039190981848,0.0005676453332657805,1.5024084190403357e-05,151,,,,,,,
,,,15959,,,,151,31.093655104102453,0.0005729078733185347,1.3937985056975983e-05,,,,
0.0007887863517111326,0.0007887863517111326,0.0003943931758555663,15960,,,,,,,,,,,
,,,16064,29.09619016852314,0.0005361041143381339,1.4161896752629062e-05,152,,,,,,,
,,,16064,,,,152,29.34965562882689,0.00054077427477235,1.334505112811541e-05,,,,
0.0007862160627972942,0.0007862160627972942,0.0003931080313986471,16065,,,,,,,,,,,
,,,16169,28.833974347678424,0.0005312727264627729,1.3936580098325956e-05,153,,,,,,,
,,,16169,,,,153,31.30268231948442,0.0005767592486885014,1.398906838942856e-05,,,,
0.0007836344745633772,0.0007836344745633772,0.0003918172372816886,16170,,,,,,,,,,,
,,,16274,32.32213344506964,0.0005955428742981568,1.4285819178998956e-05,154,,,,,,,
,,,16274,,,,154,28.754234469471765,0.0005298035005422722,1.29988370676746e-05,,,,
0.0007810416889260641,0.0007810416889260641,0.00039052084446303205,16275,,,,,,,,,,,
,,,16379,33.378032013954254,0.0006149980525817786,1.4546628639539544e-05,155,,,,,,,
,,,16379,,,,155,30.849382149235204,0.0005684070869486567,1.3889005552227432e-05,,,,
0.0007784378082440928,0.0007784378082440928,0.0003892189041220464,16380,,,,,,,,,,,
,,,16484,34.533798590807855,0.0006362933222881211,1.5332517330021894e-05,156,,,,,,,
,,,16484,,,,156,28.254491739913878,0.0005205956237764549,1.2975876057640655e-05,,,,
0.000775822935314214,0.000775822935314214,0.000387911467657107,16485,,,,,,,,,,,
,,,16589,33.53407589253583,0.0006178731975695018,1.5060826113715697e-05,157,,,,,,,
,,,16589,,,,157,31.029265149888705,0.000571721473340527,1.3732704501903771e-05,,,,
0.0007731971733671334,0.0007731971733671334,0.0003865985866835667,16590,,,,,,,,,,,
,,,16694,30.143496306199566,0.000555400975065533,1.3945816012468826e-05,158,,,,,,,
,,,16694,,,,158,30.562865256444837,0.0005631279461345968,1.3853603635855035e-05,,,,
0.0007705606260634367,0.0007705606260634367,0.00038528031303171833,16695,,,,,,,,,,,
,,,16799,27.187825349297533,0.0005009420458570244,1.4193474054612755e-05,159,,,,,,,
,,,16799,,,,159,28.20739967961874,0.0005197279415427786,1.286388884578325e-05,,,,
0.000767913397489497,0.000767913397489497,0.0003839566987447485,16800,,,,,,,,,,,
,,,16904,32.42503721519348,0.0005974389003491542,1.4965854135146954e-05,160,,,,,,,
,,,16904,,,,160,29.820395115366995,0.0005494477599968373,1.3407895237780014e-05,,,,
0.0007652555921533658,0.0007652555921533658,0.0003826277960766829,16905,,,,,,,,,,,
,,,17009,26.964112306541654,0.0004968200806802132,1.3799933253653088e-05,161,,,,,,,
,,,17009,,,,161,29.357211107944654,0.0005409134862435892,1.3110433696014861e-05,,,,
0.0007625873149806466,0.0007625873149806466,0.0003812936574903233,17010,,,,,,,,,,,
,,,17114,27.141369619661624,0.0005000860881646895,1.3685227417653802e-05,162,,,,,,,
,,,17114,,,,162,29.97416014126973,0.0005522809165905461,1.3587260140253298e-05,,,,
0.0007599086713103534,0.0007599086713103534,0.0003799543356551767,17115,,,,,,,,,,,
,,,17219,32.35370011840964,0.00059612449764319,1.4549624592716615e-05,163,,,,,,,
,,,17219,,,,163,29.11792734906266,0.0005365046269775499,1.3200710390493959e-05,,,,
0.0007572197668907521,0.0007572197668907521,0.00037860988344537606,17220,,,,,,,,,,,
,,,17324,30.180659311365122,0.0005560857121343739,1.388969618821533e-05,164,,,,,,,
,,,17324,,,,164,29.495555466394006,0.0005434625134299871,1.330036509933918e-05,,,,
0.0007545207078751845,0.0007545207078751845,0.00037726035393759226,17325,,,,,,,,,,,
,,,17429,30.75875411224982,0.00056673724415409,1.4040520156535894e-05,165,,,,,,,
,,,17429,,,,165,27.834464123079375,0.0005128565166213119,1.2745513849039498e-05,,,,
0.0007518116008178792,0.0007518116008178792,0.0003759058004089396,17430,,,,,,,,,,,
,,,17534,32.577342658571105,0.0006002451637931969,1.4335754498644628e-05,166,,,,,,,
,,,17534,,,,166,29.257120491437135,0.0005390692932064415,1.3262276666991638e-05,,,,
0.0007490925526697443,0.0007490925526697443,0.00037454627633487215,17535,,,,,,,,,,,
,,,17639,33.85974596941657,0.0006238737449649288,1.4608144021927017e-05,167,,,,,,,
,,,17639,,,,167,28.686907026555517,0.0005285629766473494,1.3060954292933604e-05,,,,
0.0007463636707741447,0.0007463636707741447,0.00037318183538707233,17640,,,,,,,,,,,
,,,17744,25.58618450195575,0.00047143143835209943,1.3035817051356978e-05,168,,,,,,,
,,,17744,,,,168,29.280037709676275,0.000539491548316682,1.3260287172959668e-05,,,,
0.000743625062862665,0.000743625062862665,0.0003718125314313325,17745,,,,,,,,,,,
,,,17849,27.345224414586053,0.0005038421604770286,1.3442647101803715e-05,169,,,,,,,
,,,17849,,,,169,28.419792327549604,0.0005236413257951984,1.2938581684166052e-05,,,,
0.0007408768370508564,0.0007408768370508564,0.0003704384185254282,17850,,,,,,,,,,,
,,,17954,34.559699808005554,0.000636770558277631,1.4168634700723564e-05,170,,,,,,,
,,,17954,,,,170,28.564152345188337,0.0005263011929102331,1.29712589045164e-05,,,,
0.0007381191018339683,0.0007381191018339683,0.00036905955091698416,17955,,,,,,,,,,,
,,,18059,27.46540235287811,0.0005060564671198531,1.3372587425071654e-05,171,,,,,,,
,,,18059,,,,171,28.613937194954993,0.0005272184904202168,1.3062179965938214e-05,,,,
0.0007353519660826651,0.0007353519660826651,0.00036767598304133256,18060,,,,,,,,,,,
,,,18164,29.69026097072137,0.0005470500079215205,1.3979000918842772e-05,172,,,,,,,
,,,18164,,,,172,28.494857901182932,0.000525024426559831,1.2932525407202594e-05,,,,
0.000732575539038728,0.000732575539038728,0.000366287769519364,18165,,,,,,,,,,,
,,,18269,31.403420443605235,0.0005786153722049849,1.4116988456171983e-05,173,,,,,,,
,,,18269,,,,173,28.599742445208427,0.000526956948833602,1.301689327233547e-05,,,,
0.0007297899303107428,0.0007297899303107428,0.0003648949651553714,18270,,,,,,,,,,,
,,,18374,27.611456477974816,0.0005087475485613371,1.3660508919029986e-05,174,,,,,,,
,,,18374,,,,174,29.167193455342797,0.0005374123665173741,1.3172720507612905e-05,,,,
0.0007269952498697721,0.0007269952498697721,0.00036349762493488607,18375,,,,,,,,,,,
,,,18479,26.540822726235437,0.0004890208710845831,1.3089345048565073e-05,175,,,,,,,
,,,18479,,,,175,28.00464109702493,0.0005159920671992193,1.2792949618182629e-05,,,,
0.0007241916080450151,0.0007241916080450151,0.00036209580402250753,18480,,,,,,,,,,,
,,,18584,26.160116859730906,0.000482006276383228,1.353288429609e-05,176,,,,,,,
,,,18584,,,,176,27.52525372119738,0.0005071592425904175,1.2732460557061371e-05,,,,
0.0007213791155194495,0.0007213791155194495,0.0003606895577597248,18585,,,,,,,,,,,
,,,18689,30.903673686701012,0.0005694074212343684,1.3752721634160032e-05,177,,,,,,,
,,,18689,,,,177,27.247115139787436,0.0005020344741246355,1.2659408862507624e-05,,,,
0.0007185578833254652,0.0007185578833254652,0.0003592789416627326,18690,,,,,,,,,,,
,,,18794,31.428317270504493,0.0005790741020681508,1.3522721427644227e-05,178,,,,,,,
,,,18794,,,,178,27.27670813346505,0.0005025797319599146,1.2739172881147187e-05,,,,
0.0007157280228404783,0.0007157280228404783,0.00035786401142023916,18795,,,,,,,,,,,
,,,18899,28.631406582827765,0.0005275403679807954,1.3602706657493051e-05,179,,,,,,,
,,,18899,,,,179,28.78437236336099,0.0005303587982914935,1.293570131991144e-05,,,,
0.0007128896457825352,0.0007128896457825352,0.0003564448228912676,18900,,,,,,,,,,,
,,,19004,28.38660994248517,0.0005230299325834564,1.4046971249432424e-05,180,,,,,,,
,,,19004,,,,180,28.441300624116316,0.0005240376211938415,1.3086266234809446e-05,,,,
0.000710042864205902,0.000710042864205902,0.000355021432102951,19005,,,,,,,,,,,
,,,19109,28.0671313795961,0.0005171434652825602,1.2972404826432075e-05,181,,,,,,,
,,,19109,,,,181,26.594896262084124,0.0004900171886394721,1.2333566349578134e-05,,,,
0.000707187790496641,0.000707187790496641,0.0003535938952483205,19110,,,,,,,,,,,
,,,19214,25.941770403509686,0.0004779831918194632,1.2692038487884305e-05,182,,,,,,,
,,,19214,,,,182,26.198231331929886,0.00048270854445486725,1.2114702173189078e-05,,,,
0.0007043245373681734,0.0007043245373681734,0.0003521622686840867,19215,,,,,,,,,,,
,,,19319,25.772147032082913,0.00047485784149754474,1.3196853018960545e-05,183,,,,,,,
,,,19319,,,,183,27.4406889008341,0.0005056011159813173,1.2609716452455142e-05,,,,
0.0007014532178568302,0.0007014532178568302,0.0003507266089284151,19320,,,,,,,,,,,
,,,19424,25.334642676608397,0.00046679672134221665,1.2801966577217243e-05,184,,,,,,,
,,,19424,,,,184,27.127423419090317,0.0004998291261548054,1.2517259683311327e-05,,,,
0.0006985739453173892,0.0006985739453173892,0.0003492869726586946,19425,,,,,,,,,,,
,,,19529,35.54445036231463,0.000654914817739235,1.4609899620731769e-05,185,,,,,,,
,,,19529,,,,185,25.81872818872607,0.00047571611021184675,1.2174970930431275e-05,,,,
0.0006956868334186001,0.0006956868334186001,0.00034784341670930007,19530,,,,,,,,,,,
,,,19634,26.104888507388893,0.0004809886810641439,1.3017627242924012e-05,186,,,,,,,
,,,19634,,,,186,26.572594105075023,0.0004896062661763612,1.2256456623588754e-05,,,,
0.000692791996138697,0.000692791996138697,0.0003463959980693485,19635,,,,,,,,,,,
,,,19739,29.36027450473643,0.0005409699300465205,1.369815959810515e-05,187,,,,,,,
,,,19739,,,,187,27.749500497938776,0.000511291041940842,1.269455179836338e-05,,,,
0.0006898895477608994,0.0006898895477608994,0.0003449447738804497,19740,,,,,,,,,,,
,,,19844,30.575687983659876,0.0005633642078849225,1.3522226674292756e-05,188,,,,,,,
,,,19844,,,,188,25.540355386687683,0.0004705870261761624,1.1989257344102557e-05,,,,
0.000686979602868899,0.000686979602868899,0.0003434898014344495,19845,,,,,,,,,,,
,,,19949,28.73456170551997,0.0005294410252616986,1.414124485551305e-05,189,,,,,,,
,,,19949,,,,189,26.336305496969906,0.0004852525932644545,1.2278644839983898e-05,,,,
0.0006840622763423378,0.0006840622763423378,0.0003420311381711689,19950,,,,,,,,,,,
,,,20054,26.830068560525287,0.0004943502932845283,1.401453131172448e-05,190,,,,,,,
,,,20054,,,,190,25.911586799351088,0.0004774270518478295,1.2189405688636018e-05,,,,
0.0006811376833522717,0.0006811376833522717,0.0003405688416761359,20055,,,,,,,,,,,
,,,20159,23.9160151784415,0.00044065817763338263,1.2828956290412349e-05,191,,,,,,,
,,,20159,,,,191,25.88625105927359,0.00047696023490661886,1.2122611093672999e-05,,,,
0.0006782059393566241,0.0006782059393566241,0.00033910296967831207,20160,,,,,,,,,,,
,,,20264,25.28351688611352,0.0004658547166854439,1.2908179784097094e-05,192,,,,,,,
,,,20264,,,,192,25.216947449281516,0.00046462815923004817,1.1799734465222005e-05,,,,
0.0006752671600956284,0.0006752671600956284,0.0003376335800478142,20265,,,,,,,,,,,
,,,20369,27.627836908013432,0.0005090493618189309,1.2871355867651507e-05,193,,,,,,,
,,,20369,,,,193,26.018906141991717,0.0004794044358559921,1.2183493061299846e-05,,,,
0.0006723214615872575,0.0006723214615872575,0.00033616073079362874,20370,,,,,,,,,,,
,,,20474,33.9276093412877,0.0006251241434762888,1.4446083743734553e-05,194,,,,,,,
,,,20474,,,,194,25.942311055018113,0.00047799315345005503,1.2097178395095106e-05,,,,
0.0006693689601226446,0.0006693689601226446,0.0003346844800613223,20475,,,,,,,,,,,
,,,20579,27.39706936085544,0.0005047974157472777,1.309086365388298e-05,195,,,,,,,
,,,20579,,,,195,24.943032442029146,0.00045958121110672247,1.1732818665521549e-05,,,,
0.0006664097722614922,0.0006664097722614922,0.0003332048861307461,20580,,,,,,,,,,,
,,,20684,29.39222506359335,0.0005415586265720585,1.3423082619059758e-05,196,,,,,,,
,,,20684,,,,196,26.594005657155957,0.0004900007790352088,1.2409438386485375e-05,,,,
0.0006634440148274703,0.0006634440148274703,0.00033172200741373516,20685,,,,,,,,,,,
,,,20789,26.87072542609499,0.0004950994055491158,1.2695858095429478e-05,197,,,,,,,
,,,20789,,,,197,25.06381953521895,0.00046180674157112134,1.1711936858275118e-05,,,,
0.0006604718049036037,0.0006604718049036037,0.00033023590245180183,20790,,,,,,,,,,,
,,,20894,24.493382298479204,0.0004512963019631661,1.3083223591723639e-05,198,,,,,,,
,,,20894,,,,198,25.175549754495226,0.00046386539701374083,1.1713946127642479e-05,,,,
0.0006574932598276514,0.0006574932598276514,0.0003287466299138257,20895,,,,,,,,,,,
,,,20999,27.004667116668198,0.0004975673125493728,1.3440011994672278e-05,199,,,,,,,
,,,20999,,,,199,25.650824458153014,0.0004726224446751704,1.2071096397959066e-05,,,,
0.0006545084971874728,0.0006545084971874728,0.0003272542485937364,21000,,,,,,,,,,,
,,,21104,26.23756662462745,0.00048343330642994784,1.3097386590552637e-05,200,,,,,,,
,,,21104,,,,200,24.8318127974829,0.0004575319631230133,1.1867767232905126e-05,,,,
0.0006515176348163861,0.0006515176348163861,0.00032575881740819305,21105,,,,,,,,,,,
,,,21209,28.161568021902603,0.0005188834825216405,1.2735451000314867e-05,201,,,,,,,
,,,21209,,,,201,24.864079944652524,0.0004581264928623154,1.1750289023437559e-05,,,,
0.0006485207907885165,0.0006485207907885165,0.00032426039539425823,21210,,,,,,,,,,,
,,,21314,25.11832215844269,0.00046281096516133174,1.3016773821369994e-05,202,,,,,,,
,,,21314,,,,202,25.158640918437637,0.00046355384775156465,1.1755742914706902e-05,,,,
0.000645518083414135,0.000645518083414135,0.0003227590417070675,21315,,,,,,,,,,,
,,,21419,25.12388191314207,0.00046291340494302775,1.2630981204074707e-05,203,,,,,,,
,,,21419,,,,203,24.001469208916152,0.0004422326881469205,1.1474652636863655e-05,,,,
0.000642509631234987,0.000642509631234987,0.0003212548156174935,21420,,,,,,,,,,,
,,,21524,27.182786802738086,0.0005008492094573048,1.3594181180959313e-05,204,,,,,,,
,,,21524,,,,204,22.648827706868545,0.0004173099518617857,1.0885561582570734e-05,,,,
0.0006394955530196136,0.0006394955530196136,0.0003197477765098068,21525,,,,,,,,,,,
,,,21629,24.793193551362794,0.0004568203944737258,1.2638767015034147e-05,205,,,,,,,
,,,21629,,,,205,24.658057218227736,0.00045433047590463923,1.1747224530917003e-05,,,,
0.0006364759677586616,0.0006364759677586616,0.0003182379838793308,21630,,,,,,,,,,,
,,,21734,30.22810561926228,0.0005569599214630349,1.3104483213806284e-05,206,,,,,,,
,,,21734,,,,206,24.46538568807374,0.0004507804578633386,1.1544633480999829e-05,,,,
0.0006334509946601868,0.0006334509946601868,0.0003167254973300934,21735,,,,,,,,,,,
,,,21839,28.211592328141478,0.0005198051920731746,1.3048115303859548e-05,207,,,,,,,
,,,21839,,,,207,23.750229462594138,0.00043760353701378647,1.1127947406788995e-05,,,,
0.0006304207531449474,0.0006304207531449474,0.0003152103765724737,21840,,,,,,,,,,,
,,,21944,25.16973998905365,0.00046375835072560046,1.2694947548996635e-05,208,,,,,,,
,,,21944,,,,208,24.552704235464052,0.0004523893225374709,1.1578938273198472e-05,,,,
